age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19, Private,4, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,74,33,12, Philippines, <=50K
38, Self-emp-inc,7, Married-spouse-absent, Priv-house-serv, Husband, Asian-Pac-Islander, Male,11593,1404,20, United-States, >50K
71, Never-worked,4, Separated, Farming-fishing, Husband, White, Female,181,5,35, France, <=50K
42, Never-worked,5, Separated, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,513,22,18, El-Salvador, <=50K
41, Private,3, Married-AF-spouse, Exec-managerial, Own-child, White, Male,312,54,71, Philippines, <=50K
28, Self-emp-inc,6, Divorced, Craft-repair, Wife, White, Male,2363,719,9, Scotland, <=50K
38, Without-pay,7, Married-spouse-absent, ?, Wife, White, Female,13822,680,21, South, >50K
46, State-gov,8, Never-married, Tech-support, Not-in-family, White, Male,30613,1730,39, Laos, >50K
51, State-gov,7, Married-spouse-absent, Sales, Other-relative, Asian-Pac-Islander, Female,12125,494,48, Columbia, <=50K
39, Private,7, Never-married, ?, Own-child, Asian-Pac-Islander, Female,18495,1661,28, Thailand, >50K
23, Private,6, Divorced, Armed-Forces, Not-in-family, White, Male,3002,450,17, Mexico, >50K
34, State-gov,8, Married-spouse-absent, Protective-serv, Husband, White, Female,15132,619,24, ?, <=50K
38, Private,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,2306,102,3, Cambodia, >50K
60, Private,5, Married-spouse-absent, Adm-clerical, Husband, Asian-Pac-Islander, Male,975,41,45, United-States, <=50K
46, Without-pay,7, Separated, Handlers-cleaners, Unmarried, White, Female,25975,1578,34, Honduras, >50K
45, Without-pay,8, Married-AF-spouse, Farming-fishing, Wife, White, Female,31706,2089,31, Philippines, >50K
26, State-gov,7, Married-civ-spouse, ?, Husband, White, Female,3909,122,9, Trinadad&Tobago, <=50K
49, Self-emp-not-inc,7, Married-AF-spouse, Sales, Husband, Other, Female,11059,1507,6, Puerto-Rico, >50K
54, Private,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,328,27,64, Columbia, <=50K
39, Self-emp-not-inc,7, Never-married, Other-service, Not-in-family, White, Male,18219,1695,27, Hungary, >50K
47, Self-emp-not-inc,7, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,10466,596,58, Iran, <=50K
22, Private,5, Never-married, Sales, Wife, White, Female,1162,398,8, Scotland, <=50K
19, Private,3, Never-married, Craft-repair, Wife, White, Female,41,92,1, Iran, >50K
47, State-gov,8, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,22635,1025,53, Vietnam, <=50K
46, Private,7, Widowed, Prof-specialty, Other-relative, Other, Female,22471,1265,28, India, >50K
33, Without-pay,7, Never-married, Prof-specialty, Unmarried, White, Female,7360,311,13, Ecuador, >50K
48, Federal-gov,6, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,4352,296,61, United-States, <=50K
48, Private,7, Divorced, Handlers-cleaners, Own-child, White, Male,24549,1727,32, Cambodia, >50K
37, Private,5, Married-AF-spouse, Craft-repair, Own-child, White, Female,2087,257,49, Jamaica, <=50K
43, State-gov,8, Married-civ-spouse, Sales, Own-child, White, Female,24996,1340,32, Japan, >50K
35, Local-gov,8, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,15709,691,28, United-States, >50K
52, ?,8, Married-spouse-absent, Sales, Not-in-family, White, Male,14060,1104,8, United-States, >50K
53, Self-emp-not-inc,6, Married-spouse-absent, Farming-fishing, Husband, White, Female,1556,40,34, United-States, <=50K
47, Federal-gov,7, Married-AF-spouse, Exec-managerial, Not-in-family, White, Female,20686,932,53, India, >50K
45, Federal-gov,6, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7462,528,61, Columbia, >50K
21, Private,3, Married-civ-spouse, Prof-specialty, Husband, White, Female,52,25,22, Puerto-Rico, <=50K
42, State-gov,7, Married-spouse-absent, Other-service, Not-in-family, Other, Male,4705,206,30, Columbia, <=50K
56, Local-gov,7, Married-AF-spouse, Farming-fishing, Husband, White, Female,6848,196,43, Vietnam, <=50K
23, Private,5, Married-civ-spouse, Prof-specialty, Own-child, White, Male,873,171,21, ?, >50K
46, State-gov,8, Married-civ-spouse, Prof-specialty, Wife, Other, Male,26927,1531,34, South, >50K
47, Self-emp-not-inc,8, Separated, Transport-moving, Other-relative, White, Male,24438,1671,21, Columbia, <=50K
44, Private,2, Married-AF-spouse, Sales, Husband, White, Female,42,11,81, Peru, <=50K
30, State-gov,8, Never-married, Transport-moving, Other-relative, Black, Male,9244,343,17, Canada, <=50K
29, Private,5, Never-married, Other-service, Not-in-family, White, Male,865,475,4, Hong, >50K
37, State-gov,8, Married-spouse-absent, Adm-clerical, Wife, White, Male,24145,1092,36, Trinadad&Tobago, <=50K
47, Self-emp-inc,6, Married-AF-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,5571,414,62, Japan, <=50K
40, State-gov,6, Divorced, Prof-specialty, Own-child, White, Female,7603,380,11, Yugoslavia, >50K
48, State-gov,8, Married-spouse-absent, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,23337,874,47, Jamaica, <=50K
48, Private,6, Married-spouse-absent, Prof-specialty, Husband, Other, Female,10313,564,12, Yugoslavia, >50K
51, Federal-gov,5, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,1696,121,62, South, <=50K
37, Self-emp-inc,5, Separated, Protective-serv, Own-child, White, Female,629,35,14, El-Salvador, <=50K
28, Private,3, Married-civ-spouse, Craft-repair, Own-child, White, Female,39,18,41, United-States, <=50K
52, Without-pay,7, Married-AF-spouse, ?, Wife, White, Male,15828,1602,19, Laos, >50K
36, Local-gov,5, Married-AF-spouse, Sales, Husband, White, Male,1024,351,3, El-Salvador, <=50K
44, Local-gov,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,42539,1922,46, Nicaragua, <=50K
28, Self-emp-inc,4, Divorced, Farming-fishing, Not-in-family, White, Male,478,111,36, United-States, <=50K
60, Private,2, Married-civ-spouse, Farming-fishing, Own-child, White, Male,5,0,72, United-States, <=50K
46, Without-pay,8, Separated, Other-service, Husband, White, Female,23939,1818,18, Philippines, >50K
31, Without-pay,7, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,10613,856,32, Italy, >50K
43, State-gov,7, Divorced, Farming-fishing, Husband, Other, Male,4720,192,32, United-States, <=50K
48, State-gov,8, Widowed, Prof-specialty, Own-child, White, Male,28136,2048,33, Ecuador, >50K
47, ?,6, Separated, Armed-Forces, Not-in-family, Other, Female,20123,1367,28, Mexico, >50K
34, Private,5, Divorced, Farming-fishing, Husband, White, Male,1140,182,45, Cuba, <=50K
46, Self-emp-not-inc,8, Never-married, Sales, Unmarried, Other, Male,23878,1842,19, United-States, <=50K
36, Private,2, Married-AF-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,71,19,69, Mexico, <=50K
30, Local-gov,6, Married-spouse-absent, Priv-house-serv, Wife, White, Male,2167,788,8, ?, <=50K
53, Private,6, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,2867,142,52, Germany, <=50K
63, State-gov,5, Married-spouse-absent, Priv-house-serv, Unmarried, White, Male,1344,43,41, Ecuador, <=50K
23, State-gov,6, Divorced, Exec-managerial, Other-relative, White, Female,752,24,4, Canada, >50K
56, Self-emp-not-inc,7, Married-civ-spouse, Adm-clerical, Husband, Other, Female,10783,927,5, India, >50K
51, State-gov,6, Married-civ-spouse, ?, Own-child, Other, Male,12592,1231,17, South, >50K
46, Private,6, Separated, Sales, Other-relative, Other, Male,18690,1231,25, ?, >50K
44, Self-emp-inc,8, Separated, Other-service, Not-in-family, White, Male,16869,663,41, El-Salvador, <=50K
56, Self-emp-not-inc,6, Divorced, Other-service, Unmarried, Other, Male,5889,865,2, Dominican-Republic, <=50K
20, Private,5, Never-married, Farming-fishing, Own-child, White, Male,912,299,9, Hong, >50K
39, Local-gov,8, Never-married, Craft-repair, Wife, White, Female,23594,1746,33, France, <=50K
38, Private,7, Married-AF-spouse, Machine-op-inspct, Not-in-family, Other, Female,14950,1008,46, Scotland, >50K
37, Self-emp-inc,5, Never-married, Sales, Not-in-family, White, Male,2573,300,47, Hungary, <=50K
46, Self-emp-not-inc,8, Separated, Sales, Husband, White, Female,23152,1819,18, Dominican-Republic, <=50K
42, ?,7, Married-AF-spouse, Priv-house-serv, Other-relative, Asian-Pac-Islander, Male,11611,506,36, Italy, >50K
29, Private,2, Never-married, Prof-specialty, Not-in-family, White, Female,5,4,46, Portugal, <=50K
41, Local-gov,8, Married-AF-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,36001,1691,48, Holand-Netherlands, <=50K
39, Self-emp-inc,7, Divorced, Priv-house-serv, Unmarried, White, Male,17438,1657,27, Iran, >50K
50, State-gov,7, Separated, Tech-support, Unmarried, Other, Male,18170,1576,23, Yugoslavia, <=50K
44, Private,4, Never-married, Farming-fishing, Own-child, White, Female,1068,128,70, United-States, <=50K
41, Federal-gov,8, Widowed, Sales, Not-in-family, Black, Male,21734,1797,31, Hungary, <=50K
49, Federal-gov,5, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,724,23,26, United-States, <=50K
21, Private,4, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,109,42,20, United-States, <=50K
47, Private,7, Separated, Handlers-cleaners, Husband, White, Female,15728,859,18, Trinadad&Tobago, >50K
59, Self-emp-not-inc,4, Married-civ-spouse, Protective-serv, Husband, White, Male,272,5,30, Columbia, <=50K
56, Never-worked,6, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,3100,70,38, Outlying-US(Guam-USVI-etc), <=50K
31, State-gov,8, Divorced, Protective-serv, Husband, Other, Female,10033,378,18, Portugal, <=50K
31, Private,5, Never-married, Craft-repair, Husband, White, Female,1217,541,5, ?, <=50K
32, Self-emp-not-inc,7, Married-civ-spouse, Exec-managerial, Husband, White, Female,6010,258,11, Japan, <=50K
50, ?,7, Separated, Handlers-cleaners, Wife, White, Male,18698,725,48, Mexico, >50K
20, Private,5, Divorced, Transport-moving, Own-child, White, Male,648,172,9, Dominican-Republic, <=50K
34, Private,4, Married-civ-spouse, Sales, Own-child, White, Male,314,69,48, Portugal, <=50K
38, Private,5, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,2689,282,56, United-States, <=50K
38, Never-worked,6, Married-civ-spouse, Farming-fishing, Wife, White, Female,2042,109,20, United-States, >50K
48, Private,5, Married-AF-spouse, Priv-house-serv, Not-in-family, White, Male,1393,248,2, Canada, <=50K
48, Private,8, Separated, Prof-specialty, Not-in-family, White, Male,19636,1858,17, United-States, <=50K
37, Private,3, Married-civ-spouse, Sales, Not-in-family, White, Male,360,64,65, United-States, <=50K
47, Local-gov,8, Never-married, Transport-moving, Own-child, Other, Male,29266,1937,25, Holand-Netherlands, <=50K
33, State-gov,7, Married-civ-spouse, Other-service, Husband, White, Female,4997,233,17, Philippines, >50K
50, Federal-gov,6, Widowed, Other-service, Wife, White, Male,7665,370,53, El-Salvador, <=50K
53, Self-emp-not-inc,8, Divorced, Other-service, Husband, Black, Male,15191,1176,8, El-Salvador, >50K
51, Self-emp-not-inc,7, Never-married, Handlers-cleaners, Unmarried, Other, Female,13593,1337,7, Scotland, <=50K
44, ?,8, Married-AF-spouse, Farming-fishing, Own-child, White, Male,32930,2109,32, Outlying-US(Guam-USVI-etc), <=50K
49, ?,8, Never-married, Prof-specialty, Not-in-family, Other, Male,14031,1671,10, United-States, >50K
53, ?,8, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,15180,1147,8, Dominican-Republic, <=50K
57, Private,3, Married-spouse-absent, Adm-clerical, Unmarried, White, Male,144,10,60, Italy, <=50K
34, Private,5, Married-civ-spouse, Sales, Own-child, White, Female,1382,213,44, Canada, <=50K
35, Local-gov,2, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,79,22,63, United-States, <=50K
55, Private,4, Married-AF-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,339,25,62, El-Salvador, <=50K
32, Private,6, Married-civ-spouse, Farming-fishing, Wife, White, Female,5116,1071,13, Cuba, >50K
45, Federal-gov,6, Never-married, Transport-moving, Not-in-family, Other, Male,5399,418,62, Jamaica, <=50K
32, Private,7, Married-AF-spouse, Exec-managerial, Not-in-family, White, Female,10085,808,36, Hong, <=50K
45, Federal-gov,8, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,38358,1967,46, France, <=50K
47, State-gov,6, Separated, Exec-managerial, Husband, White, Female,9637,502,11, Yugoslavia, >50K
38, Private,5, Never-married, Sales, Own-child, White, Male,2933,308,54, United-States, <=50K
26, State-gov,7, Separated, ?, Unmarried, White, Female,3044,90,7, Japan, >50K
18, Private,3, Divorced, Sales, Own-child, White, Female,13,52,1, Philippines, >50K
29, Private,5, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,1508,238,36, France, <=50K
37, Local-gov,7, Never-married, Sales, Own-child, White, Male,7339,1150,14, Iran, >50K
37, Private,6, Divorced, Sales, Own-child, White, Female,5725,524,47, Philippines, <=50K
38, Private,5, Divorced, Transport-moving, Wife, White, Female,2810,306,52, United-States, <=50K
41, Local-gov,9, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,33631,1589,43, Laos, >50K
21, State-gov,6, Married-spouse-absent, Farming-fishing, Unmarried, White, Female,599,13,2, Cambodia, >50K
44, Never-worked,9, Never-married, Handlers-cleaners, Own-child, Other, Female,36570,2197,38, Italy, <=50K
54, Local-gov,8, Married-spouse-absent, Sales, Own-child, White, Male,14161,1301,7, Dominican-Republic, <=50K
42, State-gov,8, Married-AF-spouse, ?, Not-in-family, White, Female,29510,1486,38, China, >50K
20, Private,5, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Female,393,215,5, ?, <=50K
36, Private,8, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,21148,923,31, South, >50K
22, Private,6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,1544,402,11, United-States, <=50K
21, Local-gov,5, Divorced, Sales, Wife, White, Male,306,86,17, Portugal, <=50K
47, Without-pay,5, Married-civ-spouse, Tech-support, Unmarried, Other, Female,10284,702,14, Ecuador, >50K
24, Self-emp-not-inc,4, Divorced, Craft-repair, Own-child, White, Female,283,339,2, United-States, >50K
21, Private,5, Married-spouse-absent, Exec-managerial, Husband, White, Female,821,300,8, Hong, <=50K
53, Without-pay,5, Married-spouse-absent, Farming-fishing, Wife, Asian-Pac-Islander, Female,2569,128,52, India, <=50K
35, Local-gov,8, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,19671,1493,33, Portugal, <=50K
32, Private,8, Married-AF-spouse, Protective-serv, Own-child, White, Female,12735,504,22, Trinadad&Tobago, <=50K
62, Private,4, Married-AF-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,319,14,46, Peru, >50K
26, Local-gov,6, Divorced, Protective-serv, Not-in-family, White, Male,5309,700,21, Mexico, <=50K
26, State-gov,4, Married-civ-spouse, Farming-fishing, Husband, White, Female,79,3,2, Cambodia, >50K
48, State-gov,4, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,5632,397,7, ?, >50K
44, Self-emp-not-inc,8, Married-AF-spouse, Prof-specialty, Wife, Other, Male,34672,2177,37, Dominican-Republic, >50K
45, Self-emp-inc,4, Married-civ-spouse, ?, Own-child, White, Male,1077,128,70, Peru, <=50K
37, Private,5, Never-married, Exec-managerial, Not-in-family, White, Male,1340,187,50, Japan, <=50K
58, Self-emp-not-inc,3, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,7,0,13, United-States, <=50K
42, Private,6, Married-spouse-absent, Other-service, Own-child, Other, Female,6304,866,9, Hong, >50K
19, Private,3, Divorced, Sales, Own-child, White, Female,31,87,1, Iran, >50K
36, Private,4, Divorced, Sales, Husband, White, Female,924,145,51, United-States, <=50K
34, Self-emp-not-inc,8, Never-married, Adm-clerical, Wife, Other, Female,15824,1080,37, Puerto-Rico, >50K
35, Private,8, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,19938,1249,38, United-States, <=50K
49, ?,7, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,14729,641,51, ?, <=50K
49, Never-worked,6, Married-AF-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,2336,181,63, Honduras, <=50K
42, ?,7, Separated, Tech-support, Unmarried, Other, Female,18131,974,24, Nicaragua, >50K
33, Private,4, Divorced, ?, Not-in-family, White, Female,326,201,1, Hong, <=50K
35, State-gov,4, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,154,9,7, Columbia, <=50K
50, State-gov,5, Separated, ?, Unmarried, Other, Female,9549,849,14, Vietnam, <=50K
41, Local-gov,8, Widowed, Priv-house-serv, Own-child, White, Male,28834,1382,38, Trinadad&Tobago, <=50K
28, Private,6, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,3665,431,29, Hong, <=50K
44, State-gov,6, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,7117,369,9, ?, <=50K
28, Local-gov,7, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,6958,666,29, United-States, >50K
49, State-gov,3, Separated, Prof-specialty, Own-child, White, Female,4511,431,6, Philippines, >50K
43, Self-emp-inc,8, Never-married, Priv-house-serv, Husband, White, Female,25226,1811,29, Philippines, >50K
27, State-gov,7, Separated, ?, Husband, Black, Female,2441,80,6, Ecuador, <=50K
76, Self-emp-not-inc,3, Married-AF-spouse, Handlers-cleaners, Husband, White, Female,70,0,27, United-States, <=50K
27, Without-pay,5, Never-married, Transport-moving, Husband, White, Female,712,504,4, Hong, <=50K
40, Private,5, Divorced, Transport-moving, Not-in-family, White, Male,1120,314,2, United-States, <=50K
