age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48, Local-gov,8, Widowed, Priv-house-serv, Own-child, White, Female,29329,1401,58, Haiti, <=50K
31, Without-pay,4, Married-civ-spouse, ?, Not-in-family, White, Female,18994,373,82, Ireland, <=50K
37, Private,11, Separated, Transport-moving, Husband, White, Male,12278,583,64, Laos, <=50K
30, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,36,23, United-States, <=50K
24, Private,15, Never-married, Other-service, Husband, White, Male,0,20,50, India, <=50K
24, Private,15, Separated, Prof-specialty, Husband, White, Female,8,68,11, China, <=50K
28, Private,11, Married-civ-spouse, Sales, Other-relative, Other, Male,1367,370,20, Outlying-US(Guam-USVI-etc), >50K
28, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1594,170,47, United-States, <=50K
40, Private,12, Never-married, Other-service, Husband, White, Male,438,715,67, Trinadad&Tobago, <=50K
33, Private,9, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,4742,370,50, Italy, <=50K
29, Local-gov,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1604,391,21, Columbia, <=50K
22, Private,13, Never-married, Adm-clerical, Other-relative, White, Male,78,39,23, Columbia, >50K
19, Private,5, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,333,16,70, United-States, <=50K
28, Private,15, Never-married, Adm-clerical, Own-child, White, Female,56,185,18, China, <=50K
17, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,5,2, Columbia, >50K
41, Without-pay,9, Married-AF-spouse, Exec-managerial, Husband, Black, Female,24863,727,72, Ireland, <=50K
46, State-gov,7, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,37887,1364,67, Hungary, <=50K
46, ?,9, Divorced, Prof-specialty, Not-in-family, White, Female,26690,1293,58, Holand-Netherlands, >50K
27, Private,10, Married-civ-spouse, ?, Other-relative, White, Male,1198,154,44, Columbia, <=50K
20, Private,12, Divorced, Sales, Own-child, White, Male,62,63,7, Italy, <=50K
29, Private,14, Never-married, Armed-Forces, Husband, White, Male,0,126,77, United-States, <=50K
18, Private,2, Never-married, Farming-fishing, Not-in-family, White, Male,1558,14,94, United-States, <=50K
36, Self-emp-inc,9, Never-married, Sales, Own-child, White, Male,5992,482,48, United-States, >50K
30, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,36,177,49, Philippines, <=50K
37, Federal-gov,12, Divorced, Craft-repair, Own-child, Black, Male,6729,575,51, United-States, <=50K
26, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,428,126,24, Thailand, >50K
42, Without-pay,9, Married-spouse-absent, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,27055,838,71, Ireland, <=50K
42, Federal-gov,11, Separated, Farming-fishing, Husband, White, Female,858,877,65, Scotland, <=50K
43, Self-emp-inc,10, Married-AF-spouse, Adm-clerical, Not-in-family, Other, Male,18727,1041,57, Outlying-US(Guam-USVI-etc), <=50K
50, Self-emp-not-inc,10, Divorced, Sales, Unmarried, Other, Female,15988,1670,59, India, >50K
29, Private,8, Divorced, Adm-clerical, Wife, White, Female,3204,220,55, Columbia, <=50K
49, Private,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,16544,1384,54, Peru, <=50K
23, Private,12, Married-civ-spouse, ?, Not-in-family, White, Male,329,176,13, Puerto-Rico, <=50K
39, Self-emp-not-inc,11, Never-married, Protective-serv, Not-in-family, White, Female,1996,761,46, United-States, <=50K
35, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,28910,659,84, United-States, >50K
22, Private,12, Married-civ-spouse, Sales, Own-child, White, Male,87,52,14, Columbia, <=50K
44, Self-emp-inc,6, Married-AF-spouse, Exec-managerial, Own-child, Black, Female,33023,1113,64, China, >50K
29, Private,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,23,167,53, United-States, <=50K
23, Private,11, Separated, Sales, Other-relative, Other, Female,71,192,21, United-States, <=50K
25, Without-pay,12, Separated, Adm-clerical, Not-in-family, White, Male,312,102,24, United-States, >50K
32, Federal-gov,13, Married-civ-spouse, Armed-Forces, Husband, White, Female,6,235,74, United-States, <=50K
22, Without-pay,3, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,4438,84,84, United-States, <=50K
19, Private,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,39,9,42, United-States, <=50K
40, Federal-gov,13, Married-spouse-absent, Adm-clerical, Wife, White, Female,254,527,54, Canada, <=50K
42, Private,13, Never-married, Sales, Not-in-family, White, Female,612,691,55, Iran, <=50K
31, Without-pay,11, Divorced, Craft-repair, Other-relative, White, Male,2263,493,23, Cuba, <=50K
49, State-gov,9, Separated, Tech-support, Own-child, Other, Male,17253,1408,55, England, <=50K
22, Private,12, Widowed, ?, Wife, White, Male,140,100,10, Columbia, <=50K
20, Self-emp-not-inc,12, Married-civ-spouse, Farming-fishing, Own-child, White, Male,31,37,6, Columbia, <=50K
34, Private,12, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,9440,387,69, United-States, <=50K
42, State-gov,10, Divorced, Handlers-cleaners, Husband, Other, Female,12739,1346,41, Scotland, <=50K
36, Federal-gov,13, Married-civ-spouse, Other-service, Husband, White, Male,138,462,68, Outlying-US(Guam-USVI-etc), >50K
23, Without-pay,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,417,65,44, United-States, <=50K
28, Private,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2709,198,54, United-States, >50K
30, Self-emp-inc,14, Divorced, Armed-Forces, Husband, White, Female,1573,250,41, United-States, <=50K
46, Never-worked,8, Separated, Sales, Husband, Black, Female,31137,1228,63, England, >50K
28, Self-emp-inc,15, Married-civ-spouse, Other-service, Own-child, White, Male,0,48,11, Ecuador, <=50K
27, Private,3, Married-civ-spouse, Craft-repair, Husband, White, Male,18230,232,92, United-States, >50K
37, Private,15, Married-civ-spouse, Protective-serv, Husband, White, Female,25,236,41, Outlying-US(Guam-USVI-etc), <=50K
43, ?,8, Married-AF-spouse, Other-service, Own-child, Other, Male,19278,986,53, Germany, <=50K
40, Self-emp-inc,15, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,94,362,43, India, <=50K
26, Self-emp-inc,3, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,10763,190,84, Vietnam, <=50K
22, Private,11, Separated, Adm-clerical, Husband, White, Male,211,46,39, England, >50K
35, Local-gov,15, Divorced, Prof-specialty, Husband, White, Male,21,210,25, Ecuador, <=50K
28, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,11,114,49, United-States, <=50K
32, Private,11, Separated, Craft-repair, Husband, Black, Male,2925,551,25, Honduras, <=50K
37, Local-gov,11, Married-spouse-absent, Craft-repair, Husband, Black, Male,14349,584,67, Scotland, <=50K
41, Self-emp-not-inc,5, Never-married, Armed-Forces, Husband, White, Male,31523,919,72, Hong, >50K
36, Local-gov,14, Married-civ-spouse, Sales, Husband, White, Female,2745,415,35, South, >50K
18, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,71,6,63, United-States, <=50K
35, Private,10, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Female,5376,465,46, Columbia, >50K
29, Never-worked,9, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,2449,203,51, United-States, <=50K
40, Self-emp-inc,12, Separated, Sales, Husband, White, Female,10138,741,52, China, <=50K
22, ?,12, Married-civ-spouse, Sales, Not-in-family, White, Male,143,77,12, Germany, >50K
19, Private,13, Married-civ-spouse, ?, Own-child, White, Male,13,19,6, Columbia, <=50K
30, Private,15, Married-civ-spouse, Prof-specialty, Own-child, White, Female,52,220,19, China, <=50K
31, Private,13, Never-married, Craft-repair, Not-in-family, White, Male,50,192,45, United-States, <=50K
47, Federal-gov,10, Married-civ-spouse, Armed-Forces, Other-relative, White, Female,10782,1255,51, Germany, <=50K
42, Self-emp-inc,12, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,9138,812,47, Jamaica, <=50K
30, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,52,18, China, <=50K
39, Local-gov,15, Married-civ-spouse, Priv-house-serv, Husband, White, Female,234,459,33, El-Salvador, <=50K
30, Private,12, Married-AF-spouse, Craft-repair, Not-in-family, White, Female,6519,198,76, United-States, <=50K
29, Private,11, Separated, Sales, Husband, White, Female,1464,344,21, Thailand, <=50K
36, Self-emp-inc,14, Widowed, Craft-repair, Other-relative, Asian-Pac-Islander, Female,1082,464,33, Outlying-US(Guam-USVI-etc), <=50K
41, Without-pay,12, Never-married, Other-service, Unmarried, White, Female,1008,834,60, China, >50K
50, Self-emp-inc,8, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,30502,1674,59, Taiwan, <=50K
24, Private,15, Married-civ-spouse, Protective-serv, Husband, White, Male,20,53,12, China, <=50K
25, Private,12, Divorced, ?, Other-relative, White, Male,561,230,16, United-States, <=50K
39, Private,12, Never-married, Armed-Forces, Husband, White, Female,533,697,61, United-States, <=50K
21, Self-emp-inc,15, Separated, Prof-specialty, Husband, White, Female,0,29,5, United-States, <=50K
35, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Female,303,585,60, Scotland, <=50K
41, Self-emp-inc,11, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,14930,897,57, United-States, <=50K
45, Self-emp-inc,10, Widowed, Transport-moving, Husband, Other, Female,19440,1091,55, Outlying-US(Guam-USVI-etc), <=50K
36, Without-pay,12, Married-AF-spouse, Transport-moving, Husband, White, Male,9751,553,60, United-States, <=50K
37, ?,15, Married-civ-spouse, Other-service, Not-in-family, White, Male,27,239,39, El-Salvador, <=50K
40, Never-worked,5, Married-spouse-absent, ?, Husband, Other, Male,32948,922,77, Yugoslavia, >50K
19, Local-gov,12, Married-civ-spouse, ?, Own-child, White, Male,21,31,6, United-States, <=50K
39, Self-emp-inc,13, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,1923,668,38, Nicaragua, <=50K
33, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,14,284,73, United-States, <=50K
21, Private,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4810,73,88, Greece, >50K
20, Private,13, Divorced, Adm-clerical, Not-in-family, White, Male,25,19,19, Columbia, >50K
50, Local-gov,9, Separated, Tech-support, Husband, Black, Female,24660,1652,57, Trinadad&Tobago, >50K
26, Private,11, Married-civ-spouse, Sales, Not-in-family, White, Male,752,269,16, India, <=50K
28, Self-emp-inc,15, Separated, Transport-moving, Husband, White, Male,19,160,15, China, <=50K
28, Without-pay,3, Married-AF-spouse, Exec-managerial, Not-in-family, White, Male,21657,324,91, Peru, <=50K
44, Local-gov,13, Never-married, Machine-op-inspct, Own-child, Other, Female,1621,828,43, Ecuador, >50K
46, Local-gov,6, Widowed, Adm-clerical, Unmarried, Black, Female,35509,1241,63, United-States, <=50K
27, Private,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,19120,299,90, Peru, <=50K
23, Self-emp-inc,15, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,1,60,8, United-States, <=50K
30, Private,13, Married-civ-spouse, Sales, Own-child, Other, Male,74,224,39, Outlying-US(Guam-USVI-etc), <=50K
40, Private,5, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,32218,831,79, Canada, <=50K
31, Self-emp-inc,6, Married-spouse-absent, Farming-fishing, Husband, White, Male,6951,302,62, United-States, <=50K
33, Private,4, Never-married, Machine-op-inspct, Husband, White, Male,22911,498,81, Cuba, >50K
31, Private,11, Separated, Adm-clerical, Not-in-family, Other, Male,253,359,35, Outlying-US(Guam-USVI-etc), <=50K
22, Private,12, Separated, Sales, Husband, White, Male,92,140,14, United-States, <=50K
34, Private,4, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,24747,520,84, Portugal, <=50K
38, State-gov,13, Never-married, Craft-repair, Husband, White, Female,3060,580,39, United-States, <=50K
35, Private,12, Married-civ-spouse, Armed-Forces, Husband, Other, Female,313,598,61, United-States, <=50K
49, State-gov,10, Divorced, Transport-moving, Wife, White, Male,10443,1471,56, Columbia, <=50K
34, Private,15, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,69,260,21, United-States, >50K
35, Local-gov,15, Divorced, Transport-moving, Husband, White, Male,189,365,26, Canada, <=50K
43, Private,14, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Male,348,535,44, India, <=50K
27, Private,13, Married-civ-spouse, Other-service, Husband, White, Female,4,171,65, United-States, <=50K
40, Private,10, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,18536,749,66, Ireland, <=50K
21, Private,12, Married-civ-spouse, ?, Husband, White, Male,43,85,10, United-States, <=50K
19, Private,13, Separated, Tech-support, Not-in-family, White, Male,33,46,7, Italy, >50K
18, Private,14, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,1,2,12, United-States, <=50K
31, Private,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,8,193,63, United-States, <=50K
36, Federal-gov,12, Married-civ-spouse, Other-service, Not-in-family, White, Male,177,510,65, England, <=50K
39, State-gov,15, Never-married, Prof-specialty, Other-relative, White, Male,44,272,37, United-States, <=50K
37, Federal-gov,15, Divorced, Craft-repair, Other-relative, White, Female,193,429,28, Germany, <=50K
38, Without-pay,13, Never-married, Prof-specialty, Husband, Other, Female,2882,554,38, Laos, <=50K
37, Self-emp-inc,15, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,13,183,34, United-States, <=50K
39, Without-pay,11, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,2089,773,47, India, <=50K
36, Self-emp-inc,5, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,24834,605,77, ?, <=50K
44, Private,5, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,35283,1083,71, Peru, <=50K
42, Private,10, Divorced, Priv-house-serv, Husband, White, Male,20290,953,61, Canada, <=50K
40, Without-pay,11, Married-spouse-absent, Craft-repair, Husband, White, Male,11153,759,55, Laos, >50K
27, Private,13, Married-civ-spouse, Other-service, Husband, White, Male,15,121,40, United-States, <=50K
29, Private,15, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,490,152,25, United-States, <=50K
32, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2858,483,25, Peru, <=50K
36, Never-worked,10, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female,4125,891,35, Italy, <=50K
47, ?,10, Separated, Tech-support, Other-relative, White, Female,11995,1587,58, Portugal, >50K
25, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,12,94,13, United-States, <=50K
18, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,90,7,65, United-States, >50K
37, Private,6, Married-AF-spouse, Adm-clerical, Not-in-family, White, Male,29328,773,79, United-States, <=50K
26, Private,11, Married-civ-spouse, Sales, Not-in-family, White, Male,448,135,22, Columbia, <=50K
41, State-gov,12, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,837,791,60, Philippines, >50K
29, Private,9, Married-civ-spouse, ?, Husband, White, Male,2229,202,49, Nicaragua, >50K
29, State-gov,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,28,22, Japan, <=50K
36, State-gov,13, Never-married, Prof-specialty, Husband, Black, Male,116,454,68, India, <=50K
25, Self-emp-not-inc,11, Separated, ?, Unmarried, White, Male,523,236,16, Iran, <=50K
28, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Husband, Other, Male,20,162,15, ?, <=50K
45, Local-gov,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,1174,773,47, ?, <=50K
43, Private,9, Never-married, ?, Not-in-family, White, Male,16179,1198,39, United-States, <=50K
34, Private,10, Never-married, Craft-repair, Own-child, Black, Female,2872,407,31, United-States, <=50K
44, Private,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,772,686,47, Trinadad&Tobago, >50K
39, Private,6, Separated, Farming-fishing, Unmarried, Black, Female,30701,869,77, Italy, <=50K
29, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Female,792,460,29, South, <=50K
44, Without-pay,10, Divorced, Handlers-cleaners, Husband, White, Male,19731,1071,57, United-States, <=50K
32, Private,10, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,3288,329,45, Germany, <=50K
34, Private,12, Never-married, Prof-specialty, Husband, White, Female,6854,472,58, Greece, <=50K
